prefix,GCD_ICMPv6,GCD_TCPv6,AB_ICMPv6,AB_TCPv6,AB_DNSv6,backing_prefix,ASN
2a07:180:207::/48,46.0,30.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:208::/48,47.0,27.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:209::/48,47.0,29.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:20::/48,47.0,27.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:20a::/48,45.0,30.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:20b::/48,45.0,29.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:20c::/48,46.0,28.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:20d::/48,46.0,29.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:20e::/48,46.0,28.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:20f::/48,47.0,28.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:210::/48,45.0,30.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:211::/48,47.0,28.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:212::/48,47.0,28.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:214::/48,47.0,28.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:215::/48,46.0,30.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:216::/48,47.0,27.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:217::/48,45.0,27.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:218::/48,45.0,29.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:219::/48,47.0,29.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:21::/48,45.0,27.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:21a::/48,46.0,27.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:21c::/48,47.0,27.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:21d::/48,46.0,27.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:21e::/48,47.0,28.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:21f::/48,46.0,30.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:221::/48,47.0,29.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:2221::/48,46.0,27.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:222::/48,47.0,30.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:223::/48,46.0,29.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:224::/48,46.0,29.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:225::/48,45.0,29.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:226::/48,46.0,30.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:227::/48,47.0,29.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:228::/48,46.0,29.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:229::/48,45.0,29.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:22::/48,46.0,29.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:22a::/48,45.0,29.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:22b::/48,46.0,29.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:22c::/48,46.0,29.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:22d::/48,47.0,30.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:22e::/48,45.0,29.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:22f::/48,47.0,28.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:230::/48,47.0,29.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:231::/48,46.0,28.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:232::/48,47.0,29.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:233::/48,46.0,30.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:234::/48,45.0,29.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:235::/48,46.0,27.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:236::/48,47.0,30.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:237::/48,45.0,28.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:238::/48,47.0,29.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:239::/48,46.0,29.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:23::/48,47.0,29.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:23a::/48,46.0,28.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:23b::/48,46.0,28.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:23c::/48,46.0,29.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:23d::/48,47.0,30.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:23e::/48,45.0,29.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:23f::/48,47.0,30.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:240::/48,47.0,29.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:241::/48,47.0,28.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:242::/48,44.0,29.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:243::/48,46.0,30.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:244::/48,44.0,29.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:245::/48,46.0,29.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:246::/48,47.0,29.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:247::/48,45.0,30.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:248::/48,44.0,29.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:249::/48,47.0,30.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:24::/48,46.0,29.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:24a::/48,46.0,29.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:24b::/48,45.0,30.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:24c::/48,47.0,29.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:24d::/48,46.0,28.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:24e::/48,46.0,30.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:24f::/48,47.0,29.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:250::/48,45.0,28.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:251::/48,46.0,29.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:252::/48,45.0,28.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:253::/48,46.0,28.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:254::/48,47.0,26.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:255::/48,46.0,28.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:256::/48,46.0,28.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:257::/48,46.0,28.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:258::/48,46.0,29.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:259::/48,45.0,28.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:25::/48,46.0,28.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:25a::/48,47.0,29.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:25b::/48,46.0,30.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:25c::/48,47.0,29.0,28.0,28.0,0.0,2a07:180::/32,209242
2a07:180:25d::/48,45.0,29.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:25e::/48,47.0,28.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:25f::/48,46.0,29.0,29.0,29.0,0.0,2a07:180::/32,209242
2a07:180:260::/48,47.0,28.0,28.0,29.0,0.0,2a07:180::/32,209242
2a07:180:261::/48,46.0,29.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:262::/48,46.0,30.0,29.0,28.0,0.0,2a07:180::/32,209242
2a07:180:263::/48,46.0,28.0,29.0,29.0,0.0,2a07:180::/32,209242
