prefix,number_of_sites,backing_prefix
2a01:8840:2f::/48,13,2a01:8840:2f::/48
2a01:8840:30::/48,11,2a01:8840:30::/48
2a01:8840:31::/48,17,2a01:8840:31::/48
2a01:8840:32::/48,13,2a01:8840:32::/48
2a01:8840:33::/48,13,2a01:8840:33::/48
2a01:8840:34::/48,11,2a01:8840:34::/48
2a01:8840:35::/48,17,2a01:8840:35::/48
2a01:8840:36::/48,12,2a01:8840:36::/48
2a01:8840:37::/48,13,2a01:8840:37::/48
2a01:8840:38::/48,11,2a01:8840:38::/48
2a01:8840:39::/48,17,2a01:8840:39::/48
2a01:8840:3::/48,7,2a01:8840:3::/48
2a01:8840:3a::/48,13,2a01:8840:3a::/48
2a01:8840:3b::/48,13,2a01:8840:3b::/48
2a01:8840:3c::/48,11,2a01:8840:3c::/48
2a01:8840:3d::/48,16,2a01:8840:3d::/48
2a01:8840:3e::/48,13,2a01:8840:3e::/48
2a01:8840:3f::/48,13,2a01:8840:3f::/48
2a01:8840:40::/48,11,2a01:8840:40::/48
2a01:8840:41::/48,17,2a01:8840:41::/48
2a01:8840:42::/48,13,2a01:8840:42::/48
2a01:8840:43::/48,13,2a01:8840:43::/48
2a01:8840:44::/48,11,2a01:8840:44::/48
2a01:8840:45::/48,17,2a01:8840:45::/48
2a01:8840:4::/48,16,2a01:8840:4::/48
2a01:8840:4a::/48,13,2a01:8840:4a::/48
2a01:8840:4b::/48,13,2a01:8840:4b::/48
2a01:8840:4c::/48,11,2a01:8840:4c::/48
2a01:8840:4d::/48,17,2a01:8840:4d::/48
2a01:8840:4e::/48,13,2a01:8840:4e::/48
2a01:8840:4f::/48,13,2a01:8840:4f::/48
2a01:8840:50::/48,11,2a01:8840:50::/48
2a01:8840:51::/48,17,2a01:8840:51::/48
2a01:8840:52::/48,13,2a01:8840:52::/48
2a01:8840:53::/48,13,2a01:8840:53::/48
2a01:8840:54::/48,11,2a01:8840:54::/48
2a01:8840:55::/48,17,2a01:8840:55::/48
2a01:8840:56::/48,12,2a01:8840:56::/48
2a01:8840:57::/48,12,2a01:8840:57::/48
2a01:8840:58::/48,10,2a01:8840:58::/48
2a01:8840:59::/48,17,2a01:8840:59::/48
2a01:8840:5::/48,16,2a01:8840:5::/48
2a01:8840:5a::/48,12,2a01:8840:5a::/48
2a01:8840:5b::/48,12,2a01:8840:5b::/48
2a01:8840:5c::/48,10,2a01:8840:5c::/48
2a01:8840:5d::/48,17,2a01:8840:5d::/48
2a01:8840:5e::/48,12,2a01:8840:5e::/48
2a01:8840:5f::/48,12,2a01:8840:5f::/48
2a01:8840:60::/48,10,2a01:8840:60::/48
2a01:8840:61::/48,17,2a01:8840:61::/48
2a01:8840:62::/48,13,2a01:8840:62::/48
2a01:8840:63::/48,13,2a01:8840:63::/48
2a01:8840:64::/48,11,2a01:8840:64::/48
2a01:8840:66::/48,13,2a01:8840:66::/48
2a01:8840:67::/48,13,2a01:8840:67::/48
2a01:8840:68::/48,11,2a01:8840:68::/48
2a01:8840:69::/48,17,2a01:8840:69::/48
2a01:8840:6::/48,13,2a01:8840:6::/48
2a01:8840:6a::/48,13,2a01:8840:6a::/48
2a01:8840:6b::/48,13,2a01:8840:6b::/48
2a01:8840:6c::/48,11,2a01:8840:6c::/48
2a01:8840:6d::/48,17,2a01:8840:6d::/48
2a01:8840:6e::/48,13,2a01:8840:6e::/48
2a01:8840:6f::/48,13,2a01:8840:6f::/48
2a01:8840:70::/48,11,2a01:8840:70::/48
2a01:8840:71::/48,17,2a01:8840:71::/48
2a01:8840:72::/48,13,2a01:8840:72::/48
2a01:8840:73::/48,13,2a01:8840:73::/48
2a01:8840:74::/48,11,2a01:8840:74::/48
2a01:8840:75::/48,17,2a01:8840:75::/48
2a01:8840:76::/48,13,2a01:8840:76::/48
2a01:8840:77::/48,13,2a01:8840:77::/48
2a01:8840:78::/48,11,2a01:8840:78::/48
2a01:8840:79::/48,17,2a01:8840:79::/48
2a01:8840:7::/48,13,2a01:8840:7::/48
2a01:8840:7a::/48,13,2a01:8840:7a::/48
2a01:8840:7b::/48,13,2a01:8840:7b::/48
2a01:8840:7c::/48,11,2a01:8840:7c::/48
2a01:8840:7d::/48,17,2a01:8840:7d::/48
2a01:8840:7e::/48,13,2a01:8840:7e::/48
2a01:8840:7f::/48,12,2a01:8840:7f::/48
2a01:8840:80::/48,11,2a01:8840:80::/48
2a01:8840:81::/48,17,2a01:8840:81::/48
2a01:8840:82::/48,13,2a01:8840:82::/48
2a01:8840:83::/48,13,2a01:8840:83::/48
2a01:8840:84::/48,11,2a01:8840:84::/48
2a01:8840:85::/48,17,2a01:8840:85::/48
2a01:8840:86::/48,13,2a01:8840:86::/48
2a01:8840:87::/48,13,2a01:8840:87::/48
2a01:8840:88::/48,11,2a01:8840:88::/48
2a01:8840:89::/48,17,2a01:8840:89::/48
2a01:8840:8::/48,11,2a01:8840:8::/48
2a01:8840:8a::/48,13,2a01:8840:8a::/48
2a01:8840:8b::/48,13,2a01:8840:8b::/48
2a01:8840:8c::/48,11,2a01:8840:8c::/48
2a01:8840:8d::/48,17,2a01:8840:8d::/48
2a01:8840:8e::/48,13,2a01:8840:8e::/48
2a01:8840:8f::/48,13,2a01:8840:8f::/48
2a01:8840:90::/48,11,2a01:8840:90::/48
2a01:8840:91::/48,17,2a01:8840:91::/48
2a01:8840:92::/48,13,2a01:8840:92::/48
2a01:8840:93::/48,13,2a01:8840:93::/48
2a01:8840:94::/48,11,2a01:8840:94::/48
2a01:8840:95::/48,17,2a01:8840:95::/48
2a01:8840:96::/48,13,2a01:8840:96::/48
2a01:8840:97::/48,13,2a01:8840:97::/48
2a01:8840:98::/48,11,2a01:8840:98::/48
2a01:8840:99::/48,17,2a01:8840:99::/48
2a01:8840:9::/48,16,2a01:8840:9::/48
2a01:8840:9a::/48,13,2a01:8840:9a::/48
2a01:8840:9b::/48,13,2a01:8840:9b::/48
2a01:8840:9c::/48,11,2a01:8840:9c::/48
2a01:8840:9d::/48,17,2a01:8840:9d::/48
2a01:8840:9e::/48,13,2a01:8840:9e::/48
2a01:8840:9f::/48,12,2a01:8840:9f::/48
2a01:8840::/48,13,2a01:8840::/48
2a01:8840:a0::/48,11,2a01:8840:a0::/48
2a01:8840:a1::/48,17,2a01:8840:a1::/48
2a01:8840:a2::/48,13,2a01:8840:a2::/48
2a01:8840:a3::/48,13,2a01:8840:a3::/48
2a01:8840:a4::/48,11,2a01:8840:a4::/48
2a01:8840:a5::/48,17,2a01:8840:a5::/48
2a01:8840:a6::/48,13,2a01:8840:a6::/48
2a01:8840:a7::/48,13,2a01:8840:a7::/48
2a01:8840:a8::/48,11,2a01:8840:a8::/48
2a01:8840:a9::/48,17,2a01:8840:a9::/48
2a01:8840:aa::/48,13,2a01:8840:aa::/48
2a01:8840:ab::/48,13,2a01:8840:ab::/48
2a01:8840:ac::/48,11,2a01:8840:ac::/48
2a01:8840:ad::/48,17,2a01:8840:ad::/48
2a01:8840:ae::/48,13,2a01:8840:ae::/48
2a01:8840:af::/48,13,2a01:8840:af::/48
2a01:8840:b0::/48,11,2a01:8840:b0::/48
2a01:8840:b1::/48,17,2a01:8840:b1::/48
2a01:8840:b2::/48,13,2a01:8840:b2::/48
2a01:8840:b3::/48,13,2a01:8840:b3::/48
2a01:8840:b4::/48,11,2a01:8840:b4::/48
2a01:8840:b5::/48,17,2a01:8840:b5::/48
2a01:8840:b6::/48,13,2a01:8840:b6::/48
2a01:8840:b7::/48,13,2a01:8840:b7::/48
2a01:8840:b8::/48,11,2a01:8840:b8::/48
2a01:8840:b9::/48,17,2a01:8840:b9::/48
2a01:8840:ba::/48,13,2a01:8840:ba::/48
2a01:8840:bb::/48,13,2a01:8840:bb::/48
2a01:8840:bc::/48,11,2a01:8840:bc::/48
2a01:8840:bd::/48,17,2a01:8840:bd::/48
2a01:8840:be::/48,12,2a01:8840:be::/48
2a01:8840:bf::/48,11,2a01:8840:bf::/48
2a01:8840:c0::/48,9,2a01:8840:c0::/48
2a01:8840:c1::/48,17,2a01:8840:c1::/48
2a01:8840:c2::/48,13,2a01:8840:c2::/48
2a01:8840:c3::/48,13,2a01:8840:c3::/48
2a01:8840:c4::/48,11,2a01:8840:c4::/48
2a01:8840:c5::/48,17,2a01:8840:c5::/48
2a01:8840:c6::/48,13,2a01:8840:c6::/48
2a01:8840:c7::/48,13,2a01:8840:c7::/48
2a01:8840:c8::/48,11,2a01:8840:c8::/48
2a01:8840:c9::/48,17,2a01:8840:c9::/48
2a01:8840:ca::/48,13,2a01:8840:ca::/48
2a01:8840:cb::/48,13,2a01:8840:cb::/48
2a01:8840:cc::/48,11,2a01:8840:cc::/48
2a01:8840:cd::/48,17,2a01:8840:cd::/48
2a01:8840:ce::/48,12,2a01:8840:ce::/48
2a01:8840:cf::/48,13,2a01:8840:cf::/48
2a01:8840:d0::/48,11,2a01:8840:d0::/48
2a01:8840:d1::/48,17,2a01:8840:d1::/48
2a01:8840:d2::/48,13,2a01:8840:d2::/48
2a01:8840:d3::/48,13,2a01:8840:d3::/48
2a01:8840:d4::/48,11,2a01:8840:d4::/48
2a01:8840:d5::/48,17,2a01:8840:d5::/48
2a01:8840:d6::/48,13,2a01:8840:d6::/48
2a01:8840:d7::/48,13,2a01:8840:d7::/48
2a01:8840:d8::/48,11,2a01:8840:d8::/48
2a01:8840:d9::/48,17,2a01:8840:d9::/48
2a01:8840:da::/48,13,2a01:8840:da::/48
2a01:8840:db::/48,13,2a01:8840:db::/48
2a01:8840:dc::/48,11,2a01:8840:dc::/48
2a01:8840:dd::/48,17,2a01:8840:dd::/48
2a01:8840:de::/48,12,2a01:8840:de::/48
2a01:8840:df::/48,12,2a01:8840:df::/48
2a01:8840:e0::/48,10,2a01:8840:e0::/48
2a01:8840:e1::/48,17,2a01:8840:e1::/48
2a01:8840:e2::/48,13,2a01:8840:e2::/48
2a01:8840:e3::/48,13,2a01:8840:e3::/48
2a01:8840:e4::/48,11,2a01:8840:e4::/48
2a01:8840:e5::/48,17,2a01:8840:e5::/48
2a01:8840:e6::/48,13,2a01:8840:e6::/48
2a01:8840:e7::/48,13,2a01:8840:e7::/48
2a01:8840:e8::/48,11,2a01:8840:e8::/48
2a01:8840:e9::/48,17,2a01:8840:e9::/48
2a01:8840:ea::/48,13,2a01:8840:ea::/48
2a01:8840:eb::/48,13,2a01:8840:eb::/48
2a01:8840:ec::/48,11,2a01:8840:ec::/48
2a01:8840:ed::/48,17,2a01:8840:ed::/48
2a01:8840:ee::/48,13,2a01:8840:ee::/48
2a01:8840:ef::/48,13,2a01:8840:ef::/48
2a01:8840:f0::/48,11,2a01:8840:f0::/48
2a01:8840:f1::/48,17,2a01:8840:f1::/48
2a01:8840:f4::/48,17,2a01:8840:f4::/48
2a01:8840:f5::/48,17,2a01:8840:f5::/48
2a01:8840:f6::/48,18,2a01:8840:f6::/48
2a01:8840:f7::/48,17,2a01:8840:f7::/48
2a01:8840:f8::/48,17,2a01:8840:f8::/48
2a01:8840:f9::/48,17,2a01:8840:f9::/48
2a01:8840:fa::/48,17,2a01:8840:fa::/48
2a01:8840:fb::/48,17,2a01:8840:fb::/48
2a01:8900::/48,2,2a01:8900::/32
2a01:c8:100::/48,20,2a01:c8:100::/40
2a01:c8:101::/48,21,2a01:c8:100::/40
2a01:c9c0:c000::/48,2,2a01:c9c0:c000::/48
2a01:c9c0:c008::/48,5,2a01:c9c0:c008::/48
2a01:c9c0:c00c::/48,4,2a01:c9c0:c00c::/48
2a01:c9c0:c060::/48,4,2a01:c9c0:c060::/48
2a01:e140::/48,2,2a01:e140::/48
2a02:21a8::/48,2,2a02:21a8::/48
2a02:2350:6::/48,5,2a02:2350::/32
2a02:250:3::/48,3,2a02:250:3::/48
2a02:250:ffff::/48,2,2a02:250:ffff::/48
2a02:2528:104::/48,2,2a02:2528::/29
2a02:2528:204::/48,2,2a02:2528::/29
2a02:26f0:117::/48,8,2a02:26f0:117::/48
2a02:26f0:67::/48,11,2a02:26f0:67::/48
2a02:2890:efff::/48,3,2a02:2890:efff::/48
2a02:2e0:cd4d::/48,2,2a02:2e0:cd4d::/48
2a02:2f01:100::/48,3,2a02:2f01:100::/48
2a02:2f09:3100::/48,4,2a02:2f09:3100::/48
2a02:4780:84::/48,8,2a02:4780:84::/48
2a02:4780::/48,2,2a02:4780::/48
2a02:5420:1::/48,4,2a02:5420:1::/48
2a02:568:4000::/48,2,2a02:568::/32
2a02:568:4002::/48,2,2a02:568::/32
2a02:568:4007::/48,2,2a02:568::/32
2a02:568:4008::/48,2,2a02:568::/32
2a02:568::/48,2,2a02:568::/32
2a02:568:fe00::/48,8,2a02:568:fe00::/48
2a02:568:fe02::/48,5,2a02:568:fe02::/48
2a02:6a80:530e::/48,5,2a02:6a80:530e::/48
2a02:6b8:23::/48,2,2a02:6b8:23::/48
2a02:6ea0:babe::/48,15,2a02:6ea0:babe::/48
2a02:6ea0:cd00::/48,25,2a02:6ea0:cd00::/48
2a02:6ea0:cd77::/48,24,2a02:6ea0:cd77::/48
2a02:751:aaaa::/48,3,2a02:750::/29
2a02:850:ffe0::/48,25,2a02:850:ffe0::/48
2a02:850:ffe5::/48,23,2a02:850:ffe5::/48
2a02:850:ffe6::/48,22,2a02:850:ffe6::/48
2a02:850:ffe7::/48,17,2a02:850:ffe7::/48
2a02:957::/48,5,2a02:957::/48
2a02:b48:8300::/48,9,2a02:b48:8300::/40
2a02:b48:8301::/48,9,2a02:b48:8300::/40
2a02:b48:8400::/48,10,2a02:b48:8400::/40
2a02:b48:8401::/48,10,2a02:b48:8400::/40
2a02:b48:8402::/48,9,2a02:b48:8400::/40
2a02:b48:8500::/48,2,2a02:b48:8500::/40
2a02:b48:8800::/48,5,2a02:b48:8800::/40
2a02:b48:8a00::/48,6,2a02:b48:8a00::/40
2a02:b48:9000::/48,10,2a02:b48:9000::/40
2a02:b48:9001::/48,10,2a02:b48:9000::/40
2a02:b48:9100::/48,10,2a02:b48:9100::/40
2a02:b48:9101::/48,10,2a02:b48:9100::/40
2a02:d21:20::/48,43,2a02:d21:20::/44
2a02:e980:107::/48,17,2a02:e980:107::/48
2a02:e980:108::/48,13,2a02:e980:108::/48
2a02:e980:109::/48,16,2a02:e980:109::/48
2a02:e980:10::/48,2,2a02:e980:10::/48
2a02:e980:10a::/48,13,2a02:e980:10a::/48
2a02:e980:10c::/48,10,2a02:e980:10c::/48
2a02:e980:10d::/48,17,2a02:e980:10d::/48
2a02:e980:10e::/48,13,2a02:e980:10e::/48
2a02:e980:110::/48,13,2a02:e980:110::/48
2a02:e980:111::/48,13,2a02:e980:111::/48
2a02:e980:112::/48,13,2a02:e980:112::/48
2a02:e980:117::/48,2,2a02:e980:117::/48
2a02:e980:118::/48,2,2a02:e980:118::/48
2a02:e980:119::/48,2,2a02:e980:119::/48
2a02:e980:11::/48,2,2a02:e980:11::/48
2a02:e980:11a::/48,2,2a02:e980:11a::/48
2a02:e980:11b::/48,2,2a02:e980:11b::/48
2a02:e980:11c::/48,2,2a02:e980:11c::/48
2a02:e980:11d::/48,2,2a02:e980:11d::/48
2a02:e980:11e::/48,2,2a02:e980:11e::/48
2a02:e980:11f::/48,2,2a02:e980:11f::/48
2a02:e980:120::/48,2,2a02:e980:120::/48
2a02:e980:121::/48,2,2a02:e980:121::/48
2a02:e980:122::/48,2,2a02:e980:122::/48
2a02:e980:123::/48,2,2a02:e980:123::/48
2a02:e980:124::/48,2,2a02:e980:124::/48
2a02:e980:127::/48,10,2a02:e980:127::/48
2a02:e980:128::/48,10,2a02:e980:128::/48
2a02:e980:129::/48,17,2a02:e980:129::/48
2a02:e980:12::/48,2,2a02:e980:12::/48
2a02:e980:12a::/48,17,2a02:e980:12a::/48
2a02:e980:12b::/48,13,2a02:e980:12b::/48
2a02:e980:12c::/48,13,2a02:e980:12c::/48
2a02:e980:12f::/48,2,2a02:e980:12f::/48
2a02:e980:130::/48,2,2a02:e980:130::/48
2a02:e980:131::/48,2,2a02:e980:131::/48
2a02:e980:132::/48,2,2a02:e980:132::/48
2a02:e980:133::/48,2,2a02:e980:133::/48
2a02:e980:134::/48,2,2a02:e980:134::/48
2a02:e980:135::/48,2,2a02:e980:135::/48
2a02:e980:136::/48,2,2a02:e980:136::/48
2a02:e980:137::/48,2,2a02:e980:137::/48
2a02:e980:138::/48,2,2a02:e980:138::/48
2a02:e980:139::/48,2,2a02:e980:139::/48
2a02:e980:13::/48,2,2a02:e980:13::/48
2a02:e980:13c::/48,2,2a02:e980:13c::/48
2a02:e980:13d::/48,2,2a02:e980:13d::/48
2a02:e980:13e::/48,2,2a02:e980:13e::/48
2a02:e980:13f::/48,2,2a02:e980:13f::/48
2a02:e980:140::/48,2,2a02:e980:140::/48
2a02:e980:142::/48,2,2a02:e980:142::/48
2a02:e980:143::/48,2,2a02:e980:143::/48
2a02:e980:146::/48,10,2a02:e980:146::/48
2a02:e980:147::/48,17,2a02:e980:147::/48
2a02:e980:148::/48,17,2a02:e980:148::/48
2a02:e980:149::/48,13,2a02:e980:149::/48
2a02:e980:14::/48,2,2a02:e980:14::/48
2a02:e980:14a::/48,13,2a02:e980:14a::/48
2a02:e980:14b::/48,5,2a02:e980:14b::/48
2a02:e980:14c::/48,5,2a02:e980:14c::/48
2a02:e980:14f::/48,2,2a02:e980:14f::/48
2a02:e980:150::/48,2,2a02:e980:150::/48
2a02:e980:153::/48,10,2a02:e980:153::/48
2a02:e980:154::/48,2,2a02:e980:154::/48
2a02:e980:156::/48,3,2a02:e980:156::/48
2a02:e980:157::/48,3,2a02:e980:157::/48
2a02:e980:158::/48,16,2a02:e980:158::/48
2a02:e980:159::/48,13,2a02:e980:159::/48
2a02:e980:15::/48,2,2a02:e980:15::/48
2a02:e980:15a::/48,5,2a02:e980:15a::/48
2a02:e980:15c::/48,2,2a02:e980:15c::/48
2a02:e980:15d::/48,4,2a02:e980:15d::/48
2a02:e980:15e::/48,10,2a02:e980:15e::/48
2a02:e980:15f::/48,17,2a02:e980:15f::/48
2a02:e980:160::/48,13,2a02:e980:160::/48
2a02:e980:161::/48,10,2a02:e980:161::/48
2a02:e980:162::/48,10,2a02:e980:162::/48
2a02:e980:163::/48,17,2a02:e980:163::/48
2a02:e980:164::/48,17,2a02:e980:164::/48
2a02:e980:165::/48,13,2a02:e980:165::/48
2a02:e980:166::/48,13,2a02:e980:166::/48
2a02:e980:167::/48,5,2a02:e980:167::/48
2a02:e980:168::/48,5,2a02:e980:168::/48
2a02:e980:16::/48,2,2a02:e980:16::/48
2a02:e980:16b::/48,2,2a02:e980:16b::/48
2a02:e980:16c::/48,2,2a02:e980:16c::/48
2a02:e980:16d::/48,5,2a02:e980:16d::/48
2a02:e980:16e::/48,4,2a02:e980:16e::/48
2a02:e980:170::/48,2,2a02:e980:170::/48
2a02:e980:171::/48,10,2a02:e980:171::/48
2a02:e980:172::/48,9,2a02:e980:172::/48
2a02:e980:173::/48,9,2a02:e980:173::/48
2a02:e980:174::/48,10,2a02:e980:174::/48
2a02:e980:175::/48,17,2a02:e980:175::/48
2a02:e980:176::/48,17,2a02:e980:176::/48
2a02:e980:177::/48,17,2a02:e980:177::/48
2a02:e980:178::/48,17,2a02:e980:178::/48
2a02:e980:179::/48,13,2a02:e980:179::/48
2a02:e980:17::/48,3,2a02:e980:17::/48
2a02:e980:17a::/48,13,2a02:e980:17a::/48
2a02:e980:17b::/48,13,2a02:e980:17b::/48
2a02:e980:17c::/48,13,2a02:e980:17c::/48
2a02:e980:17d::/48,5,2a02:e980:17d::/48
2a02:e980:17e::/48,5,2a02:e980:17e::/48
2a02:e980:17f::/48,5,2a02:e980:17f::/48
2a02:e980:180::/48,5,2a02:e980:180::/48
2a02:e980:185::/48,2,2a02:e980:185::/48
2a02:e980:186::/48,2,2a02:e980:186::/48
2a02:e980:187::/48,2,2a02:e980:187::/48
2a02:e980:188::/48,2,2a02:e980:188::/48
2a02:e980:189::/48,3,2a02:e980:189::/48
2a02:e980:18::/48,2,2a02:e980:18::/48
2a02:e980:18a::/48,3,2a02:e980:18a::/48
2a02:e980:18d::/48,10,2a02:e980:18d::/48
2a02:e980:18e::/48,10,2a02:e980:18e::/48
2a02:e980:18f::/48,10,2a02:e980:18f::/48
2a02:e980:190::/48,17,2a02:e980:190::/48
2a02:e980:191::/48,17,2a02:e980:191::/48
2a02:e980:192::/48,17,2a02:e980:192::/48
2a02:e980:193::/48,13,2a02:e980:193::/48
2a02:e980:194::/48,13,2a02:e980:194::/48
2a02:e980:195::/48,13,2a02:e980:195::/48
2a02:e980:196::/48,5,2a02:e980:196::/48
2a02:e980:197::/48,5,2a02:e980:197::/48
2a02:e980:198::/48,5,2a02:e980:198::/48
2a02:e980:19::/48,2,2a02:e980:19::/48
2a02:e980:19c::/48,2,2a02:e980:19c::/48
2a02:e980:19d::/48,2,2a02:e980:19d::/48
2a02:e980:19e::/48,2,2a02:e980:19e::/48
2a02:e980:1::/48,30,2a02:e980:1::/48
2a02:e980:1a1::/48,2,2a02:e980:1a1::/48
2a02:e980:1a2::/48,2,2a02:e980:1a2::/48
2a02:e980:1a7::/48,3,2a02:e980:1a7::/48
2a02:e980:1a8::/48,3,2a02:e980:1a8::/48
2a02:e980:1a9::/48,5,2a02:e980:1a9::/48
2a02:e980:1aa::/48,5,2a02:e980:1aa::/48
2a02:e980:1ad::/48,2,2a02:e980:1ad::/48
2a02:e980:1ae::/48,2,2a02:e980:1ae::/48
2a02:e980:1af::/48,7,2a02:e980:1af::/48
2a02:e980:1b0::/48,2,2a02:e980:1b0::/48
2a02:e980:1b1::/48,2,2a02:e980:1b1::/48
2a02:e980:1b2::/48,2,2a02:e980:1b2::/48
2a02:e980:1b3::/48,2,2a02:e980:1b3::/48
2a02:e980:1b4::/48,3,2a02:e980:1b4::/48
2a02:e980:1b5::/48,3,2a02:e980:1b5::/48
2a02:e980:1b8::/48,4,2a02:e980:1b8::/48
2a02:e980:1b9::/48,4,2a02:e980:1b9::/48
2a02:e980:1b::/48,3,2a02:e980:1b::/48
2a02:e980:1bc::/48,4,2a02:e980:1bc::/48
2a02:e980:1bd::/48,4,2a02:e980:1bd::/48
2a02:e980:1be::/48,2,2a02:e980:1be::/48
2a02:e980:1bf::/48,2,2a02:e980:1bf::/48
2a02:e980:1c0::/48,14,2a02:e980:1c0::/48
2a02:e980:1c1::/48,13,2a02:e980:1c1::/48
2a02:e980:1c2::/48,14,2a02:e980:1c2::/48
2a02:e980:1c3::/48,13,2a02:e980:1c3::/48
2a02:e980:1c4::/48,13,2a02:e980:1c4::/48
2a02:e980:1c5::/48,17,2a02:e980:1c5::/48
2a02:e980:1c6::/48,17,2a02:e980:1c6::/48
2a02:e980:1c7::/48,17,2a02:e980:1c7::/48
2a02:e980:1c8::/48,17,2a02:e980:1c8::/48
2a02:e980:1c9::/48,17,2a02:e980:1c9::/48
2a02:e980:1c::/48,3,2a02:e980:1c::/48
2a02:e980:1ca::/48,13,2a02:e980:1ca::/48
2a02:e980:1cb::/48,13,2a02:e980:1cb::/48
2a02:e980:1cc::/48,13,2a02:e980:1cc::/48
2a02:e980:1cd::/48,13,2a02:e980:1cd::/48
2a02:e980:1ce::/48,13,2a02:e980:1ce::/48
2a02:e980:1cf::/48,5,2a02:e980:1cf::/48
2a02:e980:1d0::/48,5,2a02:e980:1d0::/48
2a02:e980:1d1::/48,5,2a02:e980:1d1::/48
2a02:e980:1d2::/48,5,2a02:e980:1d2::/48
2a02:e980:1d3::/48,5,2a02:e980:1d3::/48
2a02:e980:1d9::/48,2,2a02:e980:1d9::/48
2a02:e980:1d::/48,3,2a02:e980:1d::/48
2a02:e980:1da::/48,2,2a02:e980:1da::/48
2a02:e980:1db::/48,2,2a02:e980:1db::/48
2a02:e980:1dc::/48,2,2a02:e980:1dc::/48
2a02:e980:1dd::/48,2,2a02:e980:1dd::/48
2a02:e980:1e0::/48,4,2a02:e980:1e0::/48
2a02:e980:1e5::/48,2,2a02:e980:1e5::/48
2a02:e980:1e6::/48,2,2a02:e980:1e6::/48
2a02:e980:1e7::/48,4,2a02:e980:1e7::/48
2a02:e980:1e8::/48,2,2a02:e980:1e8::/48
2a02:e980:1e9::/48,10,2a02:e980:1e9::/48
2a02:e980:1e::/48,10,2a02:e980:1e::/48
2a02:e980:1ea::/48,4,2a02:e980:1ea::/48
2a02:e980:1eb::/48,10,2a02:e980:1eb::/48
2a02:e980:1ec::/48,17,2a02:e980:1ec::/48
2a02:e980:1ed::/48,13,2a02:e980:1ed::/48
2a02:e980:1ee::/48,5,2a02:e980:1ee::/48
2a02:e980:1ef::/48,3,2a02:e980:1ef::/48
2a02:e980:1f0::/48,2,2a02:e980:1f0::/48
2a02:e980:1f2::/48,9,2a02:e980:1f2::/48
2a02:e980:1f3::/48,13,2a02:e980:1f3::/48
2a02:e980:1f4::/48,7,2a02:e980:1f4::/48
2a02:e980:1f5::/48,3,2a02:e980:1f5::/48
2a02:e980:1f6::/48,3,2a02:e980:1f6::/48
2a02:e980:1f7::/48,2,2a02:e980:1f7::/48
2a02:e980:1f::/48,3,2a02:e980:1f::/48
2a02:e980:1fa::/48,2,2a02:e980:1fa::/48
2a02:e980:1fc::/48,10,2a02:e980:1fc::/48
2a02:e980:1fd::/48,10,2a02:e980:1fd::/48
2a02:e980:1fe::/48,16,2a02:e980:1fe::/48
2a02:e980:1ff::/48,17,2a02:e980:1ff::/48
2a02:e980:200::/48,13,2a02:e980:200::/48
2a02:e980:201::/48,13,2a02:e980:201::/48
2a02:e980:202::/48,5,2a02:e980:202::/48
2a02:e980:203::/48,5,2a02:e980:203::/48
2a02:e980:206::/48,2,2a02:e980:206::/48
2a02:e980:207::/48,2,2a02:e980:207::/48
2a02:e980:208::/48,10,2a02:e980:208::/48
2a02:e980:209::/48,10,2a02:e980:209::/48
2a02:e980:20::/48,2,2a02:e980:20::/48
2a02:e980:20a::/48,17,2a02:e980:20a::/48
2a02:e980:20b::/48,17,2a02:e980:20b::/48
2a02:e980:20c::/48,13,2a02:e980:20c::/48
2a02:e980:20d::/48,13,2a02:e980:20d::/48
2a02:e980:20e::/48,5,2a02:e980:20e::/48
2a02:e980:20f::/48,5,2a02:e980:20f::/48
2a02:e980:212::/48,2,2a02:e980:212::/48
2a02:e980:213::/48,2,2a02:e980:213::/48
2a02:e980:214::/48,9,2a02:e980:214::/48
2a02:e980:215::/48,2,2a02:e980:215::/48
2a02:e980:216::/48,2,2a02:e980:216::/48
2a02:e980:217::/48,2,2a02:e980:217::/48
2a02:e980:218::/48,2,2a02:e980:218::/48
2a02:e980:21::/48,3,2a02:e980:21::/48
2a02:e980:21b::/48,5,2a02:e980:21b::/48
2a02:e980:21d::/48,3,2a02:e980:21d::/48
2a02:e980:21e::/48,3,2a02:e980:21e::/48
2a02:e980:21f::/48,2,2a02:e980:21f::/48
2a02:e980:220::/48,2,2a02:e980:220::/48
2a02:e980:221::/48,2,2a02:e980:221::/48
2a02:e980:223::/48,3,2a02:e980:223::/48
2a02:e980:224::/48,3,2a02:e980:224::/48
2a02:e980:225::/48,3,2a02:e980:225::/48
2a02:e980:226::/48,3,2a02:e980:226::/48
2a02:e980:227::/48,3,2a02:e980:227::/48
2a02:e980:228::/48,3,2a02:e980:228::/48
2a02:e980:22::/48,3,2a02:e980:22::/48
2a02:e980:22a::/48,4,2a02:e980:22a::/48
2a02:e980:22b::/48,4,2a02:e980:22b::/48
2a02:e980:22c::/48,4,2a02:e980:22c::/48
2a02:e980:22d::/48,4,2a02:e980:22d::/48
2a02:e980:22e::/48,4,2a02:e980:22e::/48
2a02:e980:22f::/48,4,2a02:e980:22f::/48
2a02:e980:230::/48,4,2a02:e980:230::/48
2a02:e980:231::/48,4,2a02:e980:231::/48
